Run,Event,Type1,E1,px1,py1,pz1,pt1,eta1,phi1,Q1,Type2,E2,px2,py2,pz2,pt2,eta2,phi2,Q2
165617,76522106,G,9.85973,0.916143,2.78015,-9.41459,2.9272,-1.8847,1.25247,-1,G,21.9247,-4.16156,-6.38686,-20.5565,7.62303,-1.71788,-2.14828,1
165617,76108015,G,13.941,-2.75482,-2.67899,13.4005,3.84266,1.96223,-2.37015,1,G,4.372730000000002,1.65071,3.44253,2.12926,3.81784,0.5322279999999999,1.12368,-1
165617,76112983,G,6.36832,1.58199,3.3749800000000003,5.16247,3.72736,1.12925,1.13247,1,G,7.49437,-2.29737,-5.15378,4.931019999999998,5.64264,0.789329,-1.99012,-1
165617,76431056,G,8.49463,-1.47515,4.24841,7.20572,4.49723,1.2501799999999998,1.905,1,G,6.02112,2.66574,-3.9143,3.71683,4.73581,0.7207819999999999,-0.97292,-1
165617,76552704,G,5.015619999999998,-4.17735,2.50953,-1.1820700000000002,4.87319,-0.240248,2.60063,-1,G,4.4576,4.08471,-1.62544,0.729428,4.39624,0.165169,-0.378724,1
165617,77773074,G,5.0719400000000014,-3.33551,-2.9111,2.4725,4.4272,0.5328970000000001,-2.42403,-1,G,4.89728,3.5174800000000004,3.21641,1.11994,4.7663400000000005,0.232858,0.740717,1
165617,78898080,G,5.52545,-0.961601,-3.90205,-3.79062,4.01879,-0.840651,-1.81242,1,G,4.53976,2.03357,4.05742,-0.0117924,4.53851,-0.00259829,1.10619,-1
165617,78652017,G,4.46178,-4.14012,-1.0306,-1.30135,4.26647,-0.300477,-2.89762,1,G,5.4789400000000015,5.20297,1.42896,-0.945949,5.3956300000000015,-0.174432,0.268035,-1
165617,78780921,G,6.00328,4.19787,-2.83276,-3.22204,5.06425,-0.599645,-0.593619,-1,G,4.2572,-3.89389,1.3246,-1.09344,4.11302,-0.262813,2.8137,1
165617,78565836,G,22.5027,-15.6076,1.06548,-16.1749,15.6439,-0.905173,3.07343,-1,G,20.1566,-15.6169,-6.963889999999999,-10.6721,17.0993,-0.589403,-2.72214,1
165617,78445323,G,6.03428,1.96221,-3.54834,-4.4677,4.02712,-0.951433,-1.06566,1,T,3.97341,-1.01536,-0.284877,3.82946,1.05456,2.00118,-2.86806,-1
165617,78281251,G,4.63169,-3.11849,-3.2798,0.979458,4.52571,0.214766,-2.3309900000000003,1,G,4.75812,3.38473,3.30269,-0.5141939999999999,4.7290800000000015,-0.108517,0.7731319999999999,-1
165617,79107618,G,10.2339,2.71298,2.97859,9.40684,4.0289199999999985,1.58408,0.832031,1,G,8.92154,-3.48497,-3.4165,7.46761,4.88031,1.21137,-2.36612,-1
165617,79075007,G,9.48383,-3.80659,-3.2920800000000003,-8.03765,5.0326900000000006,-1.24744,-2.42855,-1,G,8.12153,3.00445,2.94661,-6.94542,4.20823,-1.27541,0.775679,1
165617,79210189,G,7.64037,0.516044,-3.94604,-6.52124,3.97964,-1.26929,-1.44076,-1,G,12.4025,-0.089374,5.88678,-10.9156,5.88746,-1.37639,1.58598,1
165617,79900537,G,33.7352,-6.89847,2.7252,-32.9095,7.41725,-2.19557,2.76537,-1,G,12.0141,-7.236669999999997,2.56998,-9.23865,7.6794600000000015,-1.01791,2.80035,1
165617,79634285,G,10.6092,-2.97416,4.55031,9.11,5.4360800000000005,1.28851,2.14971,-1,G,3.69458,2.60497,-2.29585,1.25776,3.44455,0.354738,-0.722079,1
165617,79814531,G,8.50324,-2.53146,-4.52416,-6.7392600000000025,5.18424,-1.0784200000000002,-2.08094,-1,G,5.08579,0.939765,4.13235,-2.80973,4.23787,-0.622096,1.3471799999999998,1
165617,80425510,G,11.0316,-4.21443,0.8573850000000001,-10.1582,4.30076,-1.59471,2.94089,-1,G,10.8728,4.824,0.0770423,-9.74316,4.82461,-1.45231,0.0159693,1
165617,79605836,G,14.6082,-3.32999,-2.49025,14.0035,4.15814,1.92873,-2.49949,-1,G,9.1518,3.94607,2.50722,7.866810000000001,4.67521,1.2919999999999998,0.566024,1
165617,79087660,G,7.57452,-0.696869,-4.17999,-6.27728,4.23769,-1.18434,-1.73599,-1,G,4.7168,1.52144,4.28298,-1.25634,4.54518,-0.273006,1.22947,1
165617,80162851,G,8.84685,0.500323,-4.24752,7.74363,4.27689,1.3555700000000002,-1.45354,-1,G,9.0656,0.5762390000000001,5.13165,7.450369999999999,5.1639,1.1626,1.45897,1
165617,81137416,G,12.0067,4.26186,-9.54335,-5.9085,10.4518,-0.538853,-1.15079,1,G,12.7363,-4.73059,-8.07442,-8.63877,9.35814,-0.82596,-2.10076,-1
165617,80916160,G,7.25328,0.557653,4.89176,-5.32528,4.92345,-0.937924,1.45729,1,G,5.5896,0.392747,-4.41617,-3.4023,4.4336,-0.707001,-1.4821,-1
165617,80967125,G,17.8049,-3.93129,15.4164,-7.99275,15.9097,-0.483341,1.82048,1,G,8.99202,-7.286869999999999,5.1744,-0.986098,8.93716,-0.110114,2.52412,-1
165617,81493854,G,7.64572,-4.57755,0.2358260000000001,-6.1185199999999975,4.58362,-1.09953,3.09012,-1,G,4.82561,4.24637,-1.19809,-1.95147,4.41215,-0.429014,-0.274996,1
165617,82232849,G,21.0383,-4.88795,-2.08721,-20.3556,5.31493,-2.05261,-2.73802,-1,G,23.1654,3.46056,2.41871,-22.7771,4.22205,-2.38707,0.610012,1
165617,82506178,G,4.60798,-2.88075,-3.23088,-1.57638,4.32867,-0.356568,-2.29897,1,T,4.99569,1.9698,3.52195,2.94305,4.03537,0.676515,1.06085,-1
165617,81957510,G,7.54177,5.07819,1.91855,-5.23434,5.42852,-0.8558520000000001,0.361225,-1,G,6.34849,-3.96387,-1.27598,-4.7908,4.16418,-0.98388,-2.83016,1
165617,82922104,G,4.32882,3.02647,-2.86228,-1.17275,4.16559,-0.277941,-0.757523,-1,G,5.09581,-3.02563,3.41068,2.27354,4.5593,0.480012,2.29644,1
165617,82244521,G,5.53562,-5.04841,-0.622632,-2.18123,5.08666,-0.416653,-3.01888,1,G,4.48201,4.2129699999999985,0.28627800000000003,-1.49873,4.22269,-0.34786500000000004,0.0678472,-1
165617,84101095,G,5.68002,-0.06646410000000001,4.94462,-2.79245,4.9450699999999985,-0.538315,1.58424,-1,G,4.3087300000000015,0.262965,-4.23893,-0.718567,4.24708,-0.16839400000000002,-1.50884,1
165617,84825051,G,10.3994,-4.39319,-2.60155,9.05915,5.10571,1.3379,-2.6069400000000003,-1,G,7.653760000000001,4.10306,1.49514,6.28477,4.36698,1.1605299999999998,0.34944200000000003,1
165617,83681789,G,5.5052400000000015,3.08125,-1.0087700000000002,-4.44802,3.24217,-1.12155,-0.316391,-1,T,4.00753,-0.73855,0.699913,3.87476,1.01751,2.04708,2.38305,1
165617,83867776,G,6.22207,-5.2112300000000005,2.04481,2.71383,5.59805,0.467559,2.76767,1,G,4.41681,3.49614,-1.98095,1.83028,4.01835,0.441042,-0.515506,-1
165617,84390085,G,31.5981,-8.578660000000001,4.89044,30.0153,9.8747,1.8309,2.62347,-1,G,22.0178,-13.0459,2.29255,17.5875,13.2458,1.09527,2.9676400000000003,1
165617,85105077,G,16.254,3.81939,-1.55291,15.7221,4.12302,2.04839,-0.38617,-1,G,10.0514,-4.76819,1.17481,8.76948,4.91079,1.3435,2.90002,1
165617,85377622,G,6.42951,3.04166,4.0864400000000005,-3.92133,5.0941800000000015,-0.708885,0.930934,1,G,4.17891,-3.32567,-2.51154,-0.290239,4.16748,-0.06958760000000001,-2.49477,-1
165617,86202486,G,14.0859,-2.89823,3.03717,13.4454,4.19811,1.88068,2.33279,1,G,6.61733,2.09416,-3.78071,5.0098400000000005,4.32195,0.989564,-1.06496,-1
165617,86208142,G,9.23887,-3.93822,-2.3669,8.0146,4.59476,1.32306,-2.60043,1,G,9.49246,3.659980000000001,2.84806,8.281839999999999,4.63755,1.34353,0.661284,-1
165617,87506362,G,9.41344,-4.83565,0.448573,-8.063310000000001,4.85641,-1.28054,3.04909,1,G,4.96453,4.1173199999999985,0.377903,-2.74594,4.1346300000000005,-0.623035,0.0915272,-1
165617,87150824,G,8.11496,0.904991,4.36879,6.777610000000001,4.46154,1.2053200000000002,1.36654,-1,G,7.1539699999999975,0.118049,-5.01569,5.0987300000000015,5.01708,0.892834,-1.54726,1
165617,87760032,G,4.53641,3.76097,1.47812,2.05867,4.04101,0.4896430000000001,0.374471,-1,G,7.2559,-5.37426,-1.50004,4.63726,5.5796800000000015,0.756767,-2.8694,1
165617,86889251,G,6.23307,2.37776,4.88911,-3.04678,5.43665,-0.534587,1.11814,-1,G,4.4408400000000015,-2.3261,-3.42584,-1.60086,4.14091,-0.377563,-2.16728,1
165617,87640174,G,6.8441600000000005,1.4151,-5.08357,4.3573,5.27686,0.752641,-1.2993,-1,G,5.39476,-2.09882,3.62699,3.3959,4.19048,0.7407560000000001,2.09538,1
165617,87459449,G,15.011,8.868260000000003,2.73707,-11.7976,9.28103,-1.06074,0.299362,-1,G,7.225910000000002,3.78493,6.05938,-1.07743,7.14435,-0.15024300000000002,1.01246,1
165617,87706193,G,4.77332,-0.147251,4.52308,-1.51444,4.5254699999999985,-0.328697,1.60334,-1,G,4.92605,1.3072700000000002,-4.71623,-0.55047,4.89406,-0.112241,-1.3004,1
165617,88592186,G,17.1658,-1.95984,4.22095,16.5226,4.65375,1.97947,2.00549,-1,G,10.3112,2.16594,-4.04757,9.23227,4.59066,1.44859,-1.07945,1
165617,88547392,G,9.54088,-4.88865,7.5457800000000015,3.19054,8.990969999999997,0.347806,2.14567,-1,T,5.2740300000000016,-4.38584,-1.06567,-2.72635,4.51345,-0.572295,-2.90323,1
165617,88245398,G,33.0321,-16.8589,0.605582,-28.3993,16.8697,-1.2924,3.10569,-1,G,30.7062,-21.183000000000003,6.07466,-21.3832,22.0368,-0.860244,2.86232,1
165617,89297747,G,11.9155,0.48769,4.48928,-11.0262,4.51569,-1.6253799999999998,1.46259,-1,G,9.08463,-1.57951,-4.336130000000002,-7.82447,4.61486,-1.29854,-1.92012,1
165617,90135256,G,14.6761,3.27045,-3.33817,-13.9117,4.67324,-1.81111,-0.7956439999999999,1,G,13.7689,-4.00686,2.42508,-12.9474,4.68358,-1.7412,2.59733,-1
165617,89592274,G,20.6313,19.3498,-0.592804,-7.13247,19.3589,-0.36057,-0.0306266,-1,G,14.212,10.6451,6.73953,-6.57504,12.5992,-0.50068,0.564411,1
165617,90623284,G,8.28192,-4.58921,0.13342,-6.89205,4.59115,-1.19541,3.11253,-1,G,5.13875,4.07397,-1.02622,-2.95723,4.201230000000002,-0.655855,-0.246762,1
165617,90637223,G,5.83591,4.23353,1.11733,3.85688,4.37849,0.794579,0.25804,1,T,4.73989,-4.09632,-2.15361,1.01863,4.62794,0.218364,-2.65756,-1
165617,90740487,G,5.85179,4.8173,0.37315,-3.29949,4.83173,-0.638584,0.077306,1,G,4.5465,-4.44724,-0.761958,-0.548638,4.51204,-0.121297,-2.97191,-1
165617,92347816,G,9.41842,0.748306,4.52461,8.225769999999999,4.5860699999999985,1.34735,1.40689,-1,G,10.7843,-2.09535,-4.50358,9.57167,4.9671699999999985,1.4105,-2.00627,1
165617,91201950,G,17.5293,3.32594,-3.65246,-16.8186,4.93987,-1.93919,-0.8321540000000001,1,G,8.68197,-3.05098,2.94587,-7.57488,4.24106,-1.34366,2.37372,-1
165617,91358830,G,7.65827,-5.30767,0.450952,-5.5012,5.3268,-0.904336,3.05683,1,G,4.6866,4.06685,-0.150046,-2.32191,4.06962,-0.5434060000000001,-0.0368781,-1
165617,91660486,G,16.9852,0.231249,-5.23881,16.1551,5.24392,1.84367,-1.52668,-1,G,18.665,0.78113,4.12332,18.1868,4.19666,2.17261,1.38357,1
165617,91898454,G,9.86761,-4.96751,-0.7275229999999999,8.49429,5.02051,1.29672,-2.99617,-1,G,5.70001,3.91787,1.2407,3.9484,4.10963,0.853359,0.306687,1
165617,92231798,G,6.96241,3.66246,5.57057,-2.0047900000000003,6.6667,-0.29635900000000004,0.989191,1,G,8.280389999999999,-5.7945699999999984,5.43791,-2.32502,7.946569999999999,-0.288561,2.38794,-1
165617,91073170,G,10.3234,0.27665500000000004,-4.11659,-9.46243,4.12587,-1.56766,-1.50369,1,G,11.1178,-0.100458,5.21282,-9.81895,5.21379,-1.39018,1.59007,-1
165617,91411382,G,12.1084,-4.12664,-2.0773900000000003,11.1919,4.62003,1.61804,-2.67522,-1,G,5.6814800000000005,3.36164,2.2386,3.99451,4.0388,0.873598,0.58749,1
165617,90925101,G,24.3853,23.5934,5.25884,-3.21422,24.1723,-0.132582,0.21931,-1,G,10.7768,8.65519,5.086130000000002,3.9177,10.039,0.380966,0.531281,1
165617,91797125,G,4.36163,1.66431,-3.78779,1.37671,4.13731,0.326902,-1.1568,-1,G,5.16984,-2.40144,4.57385,-0.170189,5.16595,-0.0329384,2.0542700000000003,1
165617,91518276,G,21.2205,1.08598,-4.19271,20.7735,4.33107,2.27171,-1.31735,1,G,10.6531,-0.478874,4.60238,9.59515,4.62723,1.47609,1.67447,-1
165617,90860671,G,4.57949,3.68332,-2.52896,0.999059,4.4679400000000005,0.221784,-0.601675,-1,G,5.28406,-2.6711400000000003,3.34416,-3.09705,4.28,-0.671901,2.24477,1
165617,93233390,G,5.88353,-0.325872,4.00975,-4.29191,4.02297,-0.927863,1.65189,-1,G,4.49443,0.191524,-4.48577,-0.173084,4.48985,-0.0385406,-1.52813,1
165617,92736427,G,6.56035,-3.8871,-3.98073,3.4743800000000005,5.56379,0.589687,-2.3443,1,G,5.0902,2.85412,2.84715,3.10592,4.03141,0.709412,0.784175,-1
165617,93667002,G,41.1561,-7.35215,-5.24381,-40.1529,9.03059,-2.1976400000000003,-2.52204,1,G,46.1901,-17.3303,-8.47401,-41.9686,19.2912,-1.51949,-2.68681,-1
165617,92572353,G,17.2498,1.34978,-3.96476,-16.7333,4.18823,-2.09358,-1.24266,-1,G,22.3714,-0.985642,5.33239,-21.704,5.42272,-2.0953,1.75357,1
165617,92763188,G,6.23425,2.80238,4.280480000000002,-3.56074,5.116230000000002,-0.649362,0.991132,-1,G,4.95825,-2.22351,-3.83418,-2.21995,4.4322599999999985,-0.481984,-2.09632,1
165617,93215095,G,46.9866,5.9566300000000005,9.9467,-45.5336,11.5939,-2.07695,1.03122,1,G,50.585,8.979560000000003,19.5566,-45.7792,21.5196,-1.49917,1.14035,-1
165617,94146937,G,5.94522,-0.39939,-4.45594,-3.91402,4.47381,-0.790075,-1.66019,-1,G,5.42555,1.24044,4.68627,-2.43426,4.8476599999999985,-0.483135,1.31203,1
165617,94492001,G,6.14131,2.20791,-3.65022,-4.41651,4.26602,-0.906099,-1.0268,-1,G,5.054130000000002,-2.55635,3.79476,-2.14428,4.57549,-0.452992,2.16362,1
165617,94563430,G,6.85348,-3.3031,2.64457,5.39025,4.23134,1.06243,2.46647,-1,G,7.92777,3.14198,-4.2993,5.87216,5.32504,0.952193,-0.93969,1
165617,94949108,G,11.2745,-2.9094,-2.79228,-10.5282,4.03254,-1.6876099999999998,-2.37673,1,G,7.46088,3.84119,2.5686400000000003,-5.85671,4.62089,-1.05844,0.5894149999999999,-1
165617,94701390,G,4.97064,0.700242,-4.45362,2.09071,4.50833,0.448551,-1.41484,1,G,4.33254,0.52598,4.27839,-0.42248,4.3106,-0.0978532,1.44847,-1
165617,94891935,G,5.2791,-1.7041,0.423217,4.97742,1.75587,1.76485,2.89817,1,G,4.68421,3.64531,1.7632900000000002,-2.35228,4.04938,-0.5523779999999999,0.450534,-1
165617,95246221,G,7.2735,-4.37184,-2.77117,5.10885,5.1761300000000015,0.8721530000000001,-2.5766400000000003,-1,G,4.62921,3.82317,1.52081,2.1187,4.11455,0.494525,0.378597,1
165617,94550042,G,9.93067,4.12016,0.358169,-9.02791,4.1357,-1.52257,0.0867128,1,G,7.94143,-5.21732,0.263004,-5.98043,5.22394,-0.980157,3.09123,-1
165617,94992594,G,10.1412,4.15987,0.335451,9.24202,4.1733699999999985,1.53565,0.08046569999999999,-1,G,12.4554,-5.20349,-0.914926,11.2789,5.28332,1.50235,-2.96754,1
165617,95218073,G,21.2512,-5.49829,-1.14718,20.4952,5.61669,2.0058700000000003,-2.9359,1,G,10.7232,3.96591,0.115796,9.96168,3.9676,1.65122,0.0291897,-1
165617,96797262,G,14.0424,0.620262,4.86639,13.1572,4.90576,1.71278,1.44402,-1,G,10.1978,0.178122,-4.62594,9.08586,4.62937,1.42681,-1.53231,1
165617,95487081,G,9.06545,-3.5044,4.0736300000000005,-7.3004,5.37357,-1.1136700000000002,2.28122,1,G,4.24854,2.3679,-2.99905,-1.85409,3.82116,-0.467949,-0.90246,-1
165617,95532314,G,8.56495,4.95714,0.634314,-6.95498,4.99756,-1.13313,0.12726800000000002,-1,G,6.52794,-4.21066,-1.88015,-4.61934,4.61135,-0.882598,-2.7216400000000003,1
165617,96095816,G,11.1459,-4.4897800000000005,1.76963,-10.0464,4.82594,-1.47961,2.76614,1,G,6.10125,3.92913,-1.44069,-4.43852,4.1849300000000005,-0.92358,-0.351448,-1
165617,96573807,G,18.0123,-3.93057,-2.64949,-17.3771,4.74017,-2.01033,-2.54848,1,G,14.4489,3.22061,3.38881,-13.6713,4.67508,-1.79423,0.810841,-1
165617,95975127,G,6.95218,-2.00543,3.44075,-5.69747,3.98252,-1.15565,2.09851,1,G,7.2853,3.77661,-3.78669,-4.94597,5.34807,-0.827199,-0.7867310000000001,-1
165617,96788119,G,7.58816,-2.37355,3.68335,6.19421,4.381869999999998,1.14586,2.14322,-1,G,8.5838,4.20184,-2.77798,6.9496699999999985,5.03713,1.12612,-0.584163,1
165617,95482089,G,6.689889999999999,-3.78628,-3.1325,4.5381800000000005,4.91411,0.826233,-2.45041,-1,G,5.38887,2.8446700000000003,3.51665,2.92742,4.52316,0.60888,0.8906430000000001,1
165617,98273143,G,5.48642,-1.7471900000000002,-4.36402,2.82707,4.70078,0.570028,-1.95162,1,G,4.5279300000000005,2.36231,3.81789,0.578125,4.48963,0.128416,1.01671,-1
165617,97650350,G,23.2591,1.84942,-5.4291800000000014,-22.5406,5.7355300000000025,-2.0775900000000003,-1.24248,-1,G,10.0328,-1.54919,3.11645,-9.40924,3.48026,-1.7203,2.03212,1
165617,98230794,G,9.03469,-4.7934,1.38619,-7.53102,4.9898099999999985,-1.1999,2.86008,1,G,42.6125,-3.76469,14.3188,-39.9576,14.8054,-1.71865,1.8279,-1
165617,98327682,G,18.6475,-2.57995,-2.90276,18.2383,3.88358,2.25106,-2.29738,1,G,22.1049,3.58352,4.2931300000000014,21.3856,5.59219,2.05117,0.8752459999999999,-1
165617,97515062,G,9.57457,-0.376064,4.41323,8.48782,4.42923,1.40557,1.6558,1,G,8.61345,-0.203679,-4.81798,7.136239999999999,4.82228,1.18353,-1.61305,-1
165617,97566870,G,5.50419,-0.902606,-4.85925,-2.42032,4.94236,-0.4719890000000001,-1.75445,1,G,4.39046,0.272439,4.3493,-0.52375,4.3578199999999985,-0.119899,1.50824,-1
165617,97907818,G,5.95944,1.6294799999999998,-4.5126800000000005,3.53332,4.79786,0.682261,-1.22428,-1,G,5.4668800000000015,-2.11606,4.15228,2.85595,4.66038,0.579782,2.04211,1
165617,98350402,G,6.6940399999999975,-0.158606,-4.60102,-4.85845,4.60375,-0.919957,-1.60525,1,G,4.73496,-0.925655,4.39663,-1.4904700000000002,4.49302,-0.325928,1.7783,-1
165617,97303209,G,9.51658,-1.19968,5.19191,-7.8841,5.32871,-1.18337,1.79788,1,G,5.4428300000000025,1.39208,-3.876,-3.55696,4.1184,-0.781621,-1.22599,-1
165617,97933917,G,4.6310400000000005,-1.20673,-4.2087900000000005,1.5051,4.3783699999999985,0.337324,-1.85002,1,G,4.84969,2.13257,4.08615,-1.50462,4.60918,-0.320903,1.08978,-1
165617,97180418,G,8.931230000000003,1.83437,-3.60226,-7.963319999999999,4.04242,-1.43011,-1.09979,1,G,5.51825,-2.75308,3.92137,-2.73556,4.79131,-0.5437489999999999,2.18291,-1
165617,96998340,G,20.2186,-0.903611,-8.06692,18.5172,8.11737,1.56275,-1.68235,1,G,11.552,-6.91776,-4.30161,8.1902,8.14612,0.8851950000000001,-2.58528,-1
165617,97286661,G,10.0964,-4.01605,2.2108,8.99501,4.58436,1.42656,2.63837,-1,G,4.09133,3.05692,-2.09524,1.73003,3.70605,0.451332,-0.600866,1
165617,97541904,G,12.941,12.1817,-0.475096,4.3402699999999985,12.1909,0.348902,-0.0389811,-1,G,14.1521,10.6852,8.85169,2.78275,13.8754,0.199232,0.691823,1
165617,98343308,G,4.35021,3.61326,-1.70713,1.71558,3.99624,0.417099,-0.441375,-1,G,7.05156,-4.70033,2.36953,4.69101,5.26382,0.802296,2.67465,1
165617,98073797,G,5.49193,2.65877,3.4677,3.3250800000000003,4.36966,0.7018810000000001,0.916677,1,G,4.44733,-3.3203,-2.91085,-0.51975,4.41559,-0.117438,-2.42181,-1
165617,99918146,G,9.03948,4.06706,1.83072,7.861839999999999,4.4601,1.33218,0.422965,-1,G,7.58113,-4.1702900000000005,-2.5408,5.79788,4.88333,1.0078,-2.59439,1
165617,99477275,G,23.7337,3.67734,-3.30223,23.2132,4.9424199999999985,2.25116,-0.731707,1,G,20.5379,-3.62866,2.18936,20.0956,4.23798,2.2605,2.59871,-1
165617,99433408,G,17.597,3.2267900000000003,3.47073,-16.9466,4.739,-1.98639,0.8218049999999999,-1,G,6.7617600000000015,-2.45305,-3.18446,-5.43617,4.01973,-1.10998,-2.22718,1
165617,99727776,G,4.7744,4.22866,-1.74994,-1.35644,4.57644,-0.29222,-0.392371,-1,G,4.75569,-3.8891,2.66161,0.629393,4.71267,0.133159,2.54143,1
165617,98981790,G,8.56898,-3.87167,1.89956,-7.40393,4.31256,-1.30932,2.68547,-1,G,5.50056,4.18145,-2.19572,-2.81768,4.7228900000000005,-0.565908,-0.483533,1
165617,99143503,G,5.36057,-2.8275200000000003,-3.73049,-2.61018,4.6809699999999985,-0.532143,-2.21937,-1,G,5.02263,2.84431,3.5476,-2.13076,4.54704,-0.452956,0.894985,1
165617,99519615,G,5.9868,-4.64463,1.02728,-3.63356,4.7568800000000016,-0.7041930000000001,2.92392,1,G,4.23701,4.2178,-0.0389984,0.387005,4.217980000000002,0.091623,-0.00924588,-1
165617,99958078,G,11.5034,-4.7356300000000005,0.434373,-10.4739,4.75551,-1.53069,3.05012,1,G,6.3811800000000005,4.20213,-1.07692,-4.67874,4.33793,-0.935851,-0.25088,-1
165617,101215222,G,13.8621,0.956065,3.47496,-13.385,3.60408,-2.02287,1.30231,1,G,9.69682,-1.514,-4.89541,-8.231639999999999,5.12418,-1.25239,-1.87073,-1
165617,100909827,G,56.0623,-18.7523,-7.08782,-52.3554,20.0471,-1.6879099999999998,-2.78022,1,G,65.0656,-16.6414,0.286291,-62.9008,16.6439,-2.03972,3.12439,-1
165617,100534822,G,7.90383,4.03281,-0.628108,-6.76766,4.08143,-1.27941,-0.154508,1,G,7.21275,-5.0770300000000015,1.39281,-4.92914,5.26462,-0.8355899999999999,2.87384,-1
165617,99956713,G,4.8783,-2.53972,-3.96852,-1.25989,4.71162,-0.264312,-2.1400900000000003,1,G,4.5659,1.71249,3.95649,1.49996,4.3112,0.34126,1.16231,-1
165617,101002028,G,4.85644,-3.98452,2.73309,-0.477142,4.83179,-0.0985908,2.54037,-1,G,5.32413,3.28371,-2.42695,-3.41501,4.08324,-0.7608,-0.6364810000000001,1
165617,100134373,G,6.0274300000000025,1.93371,3.50276,4.50668,4.00107,0.967969,1.06638,1,G,4.8101,-2.85131,-3.8224,0.6206619999999999,4.76872,0.129788,-2.2117,-1
165617,100089701,G,10.0572,4.7709800000000016,2.56858,-8.47209,5.41847,-1.22951,0.493875,-1,G,6.1829,-3.55764,-2.04259,-4.6247300000000005,4.10231,-0.968619,-2.6204,1
165617,102243018,G,22.7916,-2.94996,-3.29149,-22.3586,4.419980000000002,-2.32385,-2.30153,-1,G,8.3372,2.02324,3.4620800000000003,-7.30878,4.00992,-1.3614,1.04193,1
165617,101698134,G,20.0509,-4.0415800000000015,1.01229,19.613,4.16643,2.25337,2.89617,1,G,10.5528,4.445880000000002,-0.666473,9.54677,4.49555,1.49758,-0.1488,-1
165617,102383814,G,12.1348,-4.4627300000000005,0.111497,-11.2834,4.46413,-1.65742,3.11661,-1,G,9.66087,4.684080000000002,0.218959,-8.44586,4.6892,-1.35099,0.0467112,1
165617,102399438,G,8.499789999999999,-5.41787,0.19298,-6.54559,5.42131,-1.02069,3.1059900000000003,-1,G,9.21095,3.796,0.956022,-8.337069999999999,3.9145300000000014,-1.50021,0.246719,1
165617,101850910,G,12.3093,-3.95211,-2.6892400000000003,11.3426,4.78029,1.59892,-2.5441,-1,G,10.4357,3.94529,2.5121,9.32831,4.6771699999999985,1.44114,0.566992,1
165617,101657145,G,6.32561,4.87643,-1.2748,3.82067,5.0403,0.699554,-0.255698,-1,G,5.61503,-4.282019999999998,0.943095,3.5060300000000004,4.38464,0.7323689999999999,2.92481,1
165617,101521653,G,5.88259,-3.18824,2.54306,4.23813,4.07824,0.908827,2.46829,1,G,11.7985,2.96909,-4.3057,10.5754,5.23015,1.45343,-0.967103,-1
