Weights
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
-1340.6885
1340.6885
-1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
-1340.6885
1340.6885
1340.6885
1340.6885
-1340.6885
-1340.6885
1340.6885
1340.6885
1340.6885
-1340.6885
-1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
-1340.6885
1340.6885
1340.6885
-1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
-1340.6885
-1340.6885
-1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
-1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
-1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
-1340.6885
1340.6885
1340.6885
-1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
-1340.6885
1340.6885
1340.6885
-1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
-1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
-1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
-1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
-1340.6885
1340.6885
1340.6885
-1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
-1340.6885
1340.6885
1340.6885
-1340.6885
1340.6885
1340.6885
1340.6885
-1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
-1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
-1340.6885
-1340.6885
1340.6885
1340.6885
-1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
1340.6885
